route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
BX42,GH_A5-Sunday,GH_A5-Sunday-142100_BX402_45,THROGS HARDING AV via 180-BU via E TRMNT,0,36467717,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-148600_BX402_45,WESTCHESTER SQ,1,36467717,BX420141
BX40,GH_A5-Sunday,GH_A5-Sunday-041600_BX402_11,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467718,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-048500_BX402_11,THROGS FT SCHYLR via 180-BURNSIDE,0,36467718,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-056000_BX402_11,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467718,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-064100_BX402_11,THROGS FT SCHYLR via 180-BURNSIDE,0,36467718,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-072600_BX402_16,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467718,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-080900_BX402_16,THROGS FT SCHYLR via 180-BURNSIDE,0,36467718,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-090000_BX402_16,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467718,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-097700_BX402_35,THROGS FT SCHYLR via 180-BURNSIDE,0,36467718,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-106700_BX44A_725,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467718,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-114500_BX44A_725,THROGS FT SCHYLR via 180-BURNSIDE,0,36467718,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-122900_BX44A_725,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467718,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-131300_BX402_36,THROGS FT SCHYLR via 180-BURNSIDE,0,36467718,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-137300_BX402_44,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467715,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-143300_BX402_44,THROGS FT SCHYLR via 180-BURNSIDE,0,36467715,BX400142
BX42,GH_A5-Sunday,GH_A5-Sunday-042700_BX402_13,THROGS HARDING AV via 180-BU via E TRMNT,0,36467719,BX420044
BX42,GH_A5-Sunday,GH_A5-Sunday-045100_BX402_13,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467719,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-053000_BX402_13,THROGS HARDING AV via 180-BU via E TRMNT,0,36467719,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-061500_BX402_13,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467719,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-070100_BX402_13,THROGS HARDING AV via 180-BU via E TRMNT,0,36467719,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-078700_BX44A_717,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467719,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-086900_BX44A_717,THROGS HARDING AV via 180-BU via E TRMNT,0,36467719,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-095700_BX44A_717,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467719,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-103700_BX402_33,THROGS HARDING AV via 180-BU via E TRMNT,0,36467719,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-112000_BX402_33,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467719,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-120500_BX402_33,THROGS HARDING AV via 180-BU via E TRMNT,0,36467719,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-129800_BX402_41,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467716,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-137300_BX402_41,THROGS HARDING AV via 180-BU via E TRMNT,0,36467716,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-144900_BX402_41,WESTCHESTER SQ,1,36467716,BX420141
BX40,GH_A5-Sunday,GH_A5-Sunday-044000_BX402_14,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467720,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-051500_BX402_14,THROGS FT SCHYLR via 180-BURNSIDE,0,36467720,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-058400_BX402_14,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467720,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-066500_BX402_14,THROGS FT SCHYLR via 180-BURNSIDE,0,36467720,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-075300_BX44A_707,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467720,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-083300_BX44A_707,THROGS FT SCHYLR via 180-BURNSIDE,0,36467720,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-092400_BX44A_707,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467720,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-100100_BX402_39,THROGS FT SCHYLR via 180-BURNSIDE,0,36467720,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-109300_BX402_39,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467720,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-116900_BX44A_719,THROGS FT SCHYLR via 180-BURNSIDE,0,36467720,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-125300_BX44A_719,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467720,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-133700_BX402_48,THROGS FT SCHYLR via 180-BURNSIDE,0,36467720,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-140400_BX402_48,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467720,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-147000_BX402_48,THROGS FT SCHYLR via 180-BURNSIDE,0,36467720,BX400142
BX42,GH_A5-Sunday,GH_A5-Sunday-047500_BX402_7,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467716,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-055700_BX402_7,THROGS HARDING AV via 180-BU via E TRMNT,0,36467716,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-063900_BX402_5,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467716,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-072500_BX402_5,THROGS HARDING AV via 180-BU via E TRMNT,0,36467716,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-081100_BX402_21,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467716,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-089300_BX402_21,THROGS HARDING AV via 180-BU via E TRMNT,0,36467716,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-098200_BX402_21,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467716,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-106100_BX402_46,THROGS HARDING AV via 180-BU via E TRMNT,0,36467716,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-114300_BX402_46,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467716,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-122900_BX402_41,THROGS HARDING AV via 180-BU via E TRMNT,0,36467716,BX420064
BX40,GH_A5-Sunday,GH_A5-Sunday-048800_BX402_17,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467721,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-056900_BX402_17,THROGS FT SCHYLR via 180-BURNSIDE,0,36467721,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-065500_BX402_17,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467721,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-073700_BX402_17,THROGS FT SCHYLR via 180-BURNSIDE,0,36467721,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-082700_BX402_34,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467721,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-090500_BX402_34,THROGS FT SCHYLR via 180-BURNSIDE,0,36467721,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-099600_BX402_34,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467721,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-107300_BX402_44,THROGS FT SCHYLR via 180-BURNSIDE,0,36467721,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-115600_BX402_38,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467721,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-124100_BX402_38,THROGS FT SCHYLR via 180-BURNSIDE,0,36467721,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-131300_BX402_38,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467721,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-138500_BX402_38,THROGS FT SCHYLR via 180-BURNSIDE,0,36467721,BX400142
BX42,GH_A5-Sunday,GH_A5-Sunday-049800_BX402_18,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467722,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-058100_BX402_18,THROGS HARDING AV via 180-BU via E TRMNT,0,36467722,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-066200_BX402_18,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467722,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-074900_BX402_18,THROGS HARDING AV via 180-BU via E TRMNT,0,36467722,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-083500_BX402_32,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467722,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-091700_BX402_32,THROGS HARDING AV via 180-BU via E TRMNT,0,36467722,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-100600_BX402_32,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467722,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-108500_BX44A_724,THROGS HARDING AV via 180-BU via E TRMNT,0,36467722,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-116700_BX402_40,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467722,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-125300_BX402_40,THROGS HARDING AV via 180-BU via E TRMNT,0,36467722,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-132600_BX402_40,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467722,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-139700_BX402_40,THROGS HARDING AV via 180-BU via E TRMNT,0,36467722,BX420064
BX40,GH_A5-Sunday,GH_A5-Sunday-051200_BX402_20,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467723,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-059300_BX402_20,THROGS FT SCHYLR via 180-BURNSIDE,0,36467723,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-067900_BX402_20,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467723,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-076100_BX402_20,THROGS FT SCHYLR via 180-BURNSIDE,0,36467723,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-085000_BX402_15,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467723,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-092900_BX402_15,THROGS FT SCHYLR via 180-BURNSIDE,0,36467723,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-101900_BX44A_722,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467723,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-109700_BX44A_722,THROGS FT SCHYLR via 180-BURNSIDE,0,36467723,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-118000_BX44A_722,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467723,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-126500_BX402_43,THROGS FT SCHYLR via 180-BURNSIDE,0,36467723,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-134300_BX402_43,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467723,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-140900_BX402_43,THROGS FT SCHYLR via 180-BURNSIDE,0,36467723,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-146800_BX402_43,WESTCHESTER SQ,1,36467723,BX400148
BX42,GH_A5-Sunday,GH_A5-Sunday-059100_BX402_24,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467725,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-067700_BX402_24,THROGS HARDING AV via 180-BU via E TRMNT,0,36467725,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-076500_BX402_24,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467725,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-084500_BX44A_706,THROGS HARDING AV via 180-BU via E TRMNT,0,36467725,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-093300_BX44A_706,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467725,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-101300_BX402_41,THROGS HARDING AV via 180-BU via E TRMNT,0,36467725,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-110000_BX402_41,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467725,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-118100_BX402_37,THROGS HARDING AV via 180-BU via E TRMNT,0,36467725,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-126800_BX402_37,RIVER PK TWR via E TREMONT AV via 180-BU,1,36467725,BX420060
BX42,GH_A5-Sunday,GH_A5-Sunday-134900_BX402_37,THROGS HARDING AV via 180-BU via E TRMNT,0,36467725,BX420064
BX42,GH_A5-Sunday,GH_A5-Sunday-141800_BX402_37,WESTCHESTER SQ,1,36467725,BX420141
BX40,GH_A5-Sunday,GH_A5-Sunday-060600_BX402_26,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467726,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-068900_BX402_26,THROGS FT SCHYLR via 180-BURNSIDE,0,36467726,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-077900_BX402_26,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467726,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-085700_BX44A_708,THROGS FT SCHYLR via 180-BURNSIDE,0,36467726,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-094800_BX44A_708,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467726,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-102500_BX402_37,THROGS FT SCHYLR via 180-BURNSIDE,0,36467726,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-111300_BX402_32,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467726,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-119300_BX402_32,THROGS FT SCHYLR via 180-BURNSIDE,0,36467726,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-128300_BX402_39,RIVER PK TWR via E TRMNT AV via 180-BURN,1,36467713,BX400147
BX40,GH_A5-Sunday,GH_A5-Sunday-136100_BX402_39,THROGS FT SCHYLR via 180-BURNSIDE,0,36467713,BX400142
BX40,GH_A5-Sunday,GH_A5-Sunday-143400_BX402_39,WESTCHESTER SQ,1,36467713,BX400148
BX40,GH_A5-Sunday,GH_A5-Sunday-024000_BX402_2,WESTCHESTER SQ,0,36467712,BX400141
BX26,GH_A5-Sunday,GH_A5-Sunday-042000_BX256_501,CO-OP CITY EARHART LANE via ALLERTON AV,0,36467836,BX260292
BX25,GH_A5-Sunday,GH_A5-Sunday-043500_BX256_502,CO-OP CITY BAY PLAZA via ALLERTON AV,0,36467837,BX250250
BX26,GH_A5-Sunday,GH_A5-Sunday-037500_BX256_501,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467836,BX260294
BX25,GH_A5-Sunday,GH_A5-Sunday-038400_BX256_502,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467837,BX250257
BX26,GH_A5-Sunday,GH_A5-Sunday-040500_BX256_503,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467838,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-043500_BX256_505,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467840,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-046500_BX256_501,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467836,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-049400_BX256_503,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467838,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-052400_BX256_505,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467840,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-055400_BX256_501,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467836,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-058300_BX256_503,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467838,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-061200_BX256_505,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467840,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-064100_BX238_607,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467836,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-067100_BX256_503,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467838,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-070100_BX238_630,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467840,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-073100_BX238_607,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467836,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-076100_BX256_502,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467838,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-078900_BX256_504,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467843,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-081900_BX238_630,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467840,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-084900_BX256_506,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467836,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-087900_BX256_502,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467838,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-090900_BX256_504,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467843,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-093900_BX256_520,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467840,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-096900_BX238_639,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467836,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-099900_BX238_622,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467838,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-102900_BX256_508,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467843,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-105900_BX256_520,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467840,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-108900_BX238_639,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467836,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-111900_BX256_521,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467838,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-114800_BX256_508,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467843,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-117800_BX256_520,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467840,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-120800_BX238_636,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467836,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-123800_BX256_521,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467838,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-126800_BX256_519,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467840,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-129800_BX238_636,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467836,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-132800_BX238_638,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467838,BX260294
BX26,GH_A5-Sunday,GH_A5-Sunday-135800_BX256_519,BEDFORD PK LEHMAN COLL via ALLERTON AV,1,36467840,BX260294
BX25,GH_A5-Sunday,GH_A5-Sunday-041400_BX256_504,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467839,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-044400_BX256_506,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467841,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-047300_BX256_507,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467842,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-050200_BX256_502,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467837,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-053200_BX256_504,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467839,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-056100_BX256_506,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467841,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-059100_BX256_507,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467842,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-061900_BX256_502,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467837,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-064900_BX256_504,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467839,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-067900_BX256_506,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467841,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-070900_BX256_507,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467842,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-073900_BX256_508,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467837,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-076900_BX256_510,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467839,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-079800_BX256_515,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467841,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-082800_BX256_503,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467842,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-085800_BX256_508,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467837,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-088800_BX256_510,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467839,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-091800_BX256_515,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467841,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-094800_BX238_637,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467842,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-097800_BX30_556,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467837,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-100800_BX256_510,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467839,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-103800_BX256_515,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467841,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-106800_BX238_637,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467842,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-109700_BX256_511,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467837,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-112700_BX256_516,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467839,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-115700_BX256_517,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467841,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-118700_BX256_518,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467842,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-121700_BX256_511,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467837,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-124700_BX256_516,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467839,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-127700_BX256_517,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467841,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-130700_BX256_518,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467842,BX250257
BX25,GH_A5-Sunday,GH_A5-Sunday-133700_BX30_571,BEDFORD PARK LEHMAN COLLEGE via ALLERTON,1,36467837,BX250257
BX26,GH_A5-Sunday,GH_A5-Sunday-045000_BX256_503,CO-OP CITY EARHART LANE via ALLERTON AV,0,36467838,BX260292
BX25,GH_A5-Sunday,GH_A5-Sunday-046500_BX256_504,CO-OP CITY BAY PLAZA via ALLERTON AV,0,36467839,BX250250
BX26,GH_A5-Sunday,GH_A5-Sunday-048000_BX256_505,CO-OP CITY EARHART LANE via ALLERTON AV,0,36467840,BX260292
BX25,GH_A5-Sunday,GH_A5-Sunday-049500_BX256_506,CO-OP CITY BAY PLAZA via ALLERTON AV,0,36467841,BX250250
BX26,GH_A5-Sunday,GH_A5-Sunday-051000_BX256_501,CO-OP CITY EARHART LANE via ALLERTON AV,0,36467836,BX260292
BX25,GH_A5-Sunday,GH_A5-Sunday-052500_BX256_507,CO-OP CITY BAY PLAZA via ALLERTON AV,0,36467842,BX250250
BX26,GH_A5-Sunday,GH_A5-Sunday-054000_BX256_503,CO-OP CITY EARHART LANE via ALLERTON AV,0,36467838,BX260292
BX25,GH_A5-Sunday,GH_A5-Sunday-055500_BX256_502,CO-OP CITY BAY PLAZA via ALLERTON AV,0,36467837,BX250250
BX26,GH_A5-Sunday,GH_A5-Sunday-057000_BX256_505,CO-OP CITY EARHART LANE via ALLERTON AV,0,36467840,BX260292
BX25,GH_A5-Sunday,GH_A5-Sunday-058500_BX256_504,CO-OP CITY BAY PLAZA via ALLERTON AV,0,36467839,BX250250
BX26,GH_A5-Sunday,GH_A5-Sunday-060000_BX256_501,CO-OP CITY EARHART LANE via ALLERTON AV,0,36467836,BX260292
